country,sector,indicator,subComponent,component,score
Tanzania,Mining,Online data portal,National budgeting,Revenue management,26.666666666666668
Tanzania,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,30
Tanzania,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,50
Tanzania,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,26.666666666666668
Tanzania,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,37.5
Tanzania,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,60
Tanzania,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,0
Tanzania,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,0
Tanzania,Mining,Cadastre,Licensing,Value extraction,25
Tanzania,Mining,Contract disclosure,Licensing,Value extraction,75
Tanzania,Mining,Contract disclosure rules,Licensing,Value extraction,100
Tanzania,Mining,Financial interest disclosure practice,Licensing,Value extraction,50
Tanzania,Mining,Financial interest disclosure rules,Licensing,Value extraction,100
Tanzania,Mining,Post-licensing round practice,Licensing,Value extraction,16.666666666666668
Tanzania,Mining,Post-licensing round rules,Licensing,Value extraction,50
Tanzania,Mining,Pre-licensing round practice,Licensing,Value extraction,30
Tanzania,Mining,Pre-licensing round rules,Licensing,Value extraction,66.66666666666667
Tanzania,Mining,Reserves disclosure,Licensing,Value extraction,40
Tanzania,Mining,Compensation to land users and owners rules,Local impact,Value extraction,50
Tanzania,Mining,EIA/SIA disclosure,Local impact,Value extraction,20
Tanzania,Mining,EIA/SIA rules,Local impact,Value extraction,35
Tanzania,Mining,Environmental compliance practice,Local impact,Value extraction,20
Tanzania,Mining,Environmental compliance rules,Local impact,Value extraction,50
Tanzania,Mining,Environmental mitigation plan disclosure,Local impact,Value extraction,0
Tanzania,Mining,Environmental mitigation plan rules,Local impact,Value extraction,0
Tanzania,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,83.33333333333333
Tanzania,Mining,Commodity sale rules,State-owned enterprises,Value extraction,16.666666666666668
Tanzania,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Tanzania,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,70
Tanzania,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,33.333333333333336
Tanzania,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,40
Tanzania,Mining,SOE production disclosure,State-owned enterprises,Value extraction,50
Tanzania,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,60
Tanzania,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Tanzania,Mining,Company payment disclosure,Taxation,Value extraction,60
Tanzania,Mining,EITI affiliation and reporting,Taxation,Value extraction,70
Tanzania,Mining,Export disclosure,Taxation,Value extraction,56.666666666666664
Tanzania,Mining,Production disclosure,Taxation,Value extraction,0
Tanzania,Mining,Tax authority practice,Taxation,Value extraction,50
Tanzania,Mining,Tax authority rules,Taxation,Value extraction,0
Tanzania,Mining,Taxation rules,Taxation,Value extraction,25
Tanzania,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,43.9
Tanzania,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,47.5
Tanzania,Oil and Gas,Open Data Barometer,Open data,Enabling environment,35.1
Tanzania,Oil and Gas,Open data inventory,Open data,Enabling environment,35.2
Tanzania,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,56
Tanzania,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,60.9
Tanzania,Oil and Gas,Rule of law,Rule of law,Enabling environment,62.1
Tanzania,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,67
Tanzania,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Tanzania,Oil and Gas,Fiscal rules,National budgeting,Revenue management,50
Tanzania,Oil and Gas,National budget disclosure,National budgeting,Revenue management,70
Tanzania,Oil and Gas,National debt disclosure,National budgeting,Revenue management,40
Tanzania,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Tanzania,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,20
Tanzania,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,75
Tanzania,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,33.333333333333336
Tanzania,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,50
Tanzania,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,33.333333333333336
Tanzania,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Tanzania,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Tanzania,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Tanzania,Oil and Gas,Cadastre,Licensing,Value extraction,25
Tanzania,Oil and Gas,Contract disclosure,Licensing,Value extraction,100
Tanzania,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,100
Tanzania,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,0
Tanzania,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,0
Tanzania,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,75
Tanzania,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,25
Tanzania,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,20
Tanzania,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,12.5
Tanzania,Oil and Gas,Reserves disclosure,Licensing,Value extraction,0
Tanzania,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,50
Tanzania,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Tanzania,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,50
Tanzania,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,20
Tanzania,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,50
Tanzania,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,50
Tanzania,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,50
Tanzania,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,62.5
Tanzania,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Tanzania,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,36
Tanzania,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Tanzania,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,93.33333333333333
Tanzania,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,50
Tanzania,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,10
Tanzania,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,90
Tanzania,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,100
Tanzania,Oil and Gas,Company payment disclosure,Taxation,Value extraction,66.66666666666667
Tanzania,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,70
Tanzania,Oil and Gas,Export disclosure,Taxation,Value extraction,86.66666666666667
Tanzania,Oil and Gas,Production disclosure,Taxation,Value extraction,46.666666666666664
Tanzania,Oil and Gas,Tax authority practice,Taxation,Value extraction,100
Tanzania,Oil and Gas,Tax authority rules,Taxation,Value extraction,100
Tanzania,Oil and Gas,Taxation rules,Taxation,Value extraction,75
Timor-Leste,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,46.3
Timor-Leste,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,21.9
Timor-Leste,Oil and Gas,Open Data Index,Open data,Enabling environment,38.9
Timor-Leste,Oil and Gas,Open data inventory,Open data,Enabling environment,30.5
Timor-Leste,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,64.6
Timor-Leste,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,26.8
Timor-Leste,Oil and Gas,Rule of law,Rule of law,Enabling environment,17
Timor-Leste,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,79.2
Timor-Leste,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Timor-Leste,Oil and Gas,Fiscal rules,National budgeting,Revenue management,75
Timor-Leste,Oil and Gas,National budget disclosure,National budgeting,Revenue management,25
Timor-Leste,Oil and Gas,National debt disclosure,National budgeting,Revenue management,80
Timor-Leste,Oil and Gas,Online data portal,National budgeting,Revenue management,26.666666666666668
Timor-Leste,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,73.33333333333333
Timor-Leste,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,50
Timor-Leste,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,50
Timor-Leste,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,12.5
Timor-Leste,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,37.5
Timor-Leste,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Timor-Leste,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Timor-Leste,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77
Timor-Leste,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Timor-Leste,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,30.8
Timor-Leste,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Timor-Leste,Oil and Gas,Cadastre,Licensing,Value extraction,50
Timor-Leste,Oil and Gas,Contract disclosure,Licensing,Value extraction,50
Timor-Leste,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,50
Timor-Leste,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,20
Timor-Leste,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,0
Timor-Leste,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,100
Timor-Leste,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,100
Timor-Leste,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,20
Timor-Leste,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,75
Timor-Leste,Oil and Gas,Reserves disclosure,Licensing,Value extraction,96.66666666666667
Timor-Leste,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,50
Timor-Leste,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,20
Timor-Leste,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,95
Timor-Leste,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,20
Timor-Leste,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,50
Timor-Leste,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,50
Timor-Leste,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,50
Timor-Leste,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,83.33333333333333
Timor-Leste,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,100
Timor-Leste,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Timor-Leste,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,60
Timor-Leste,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Timor-Leste,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,86.66666666666667
Timor-Leste,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,10
Timor-Leste,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,80
Timor-Leste,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,0
Timor-Leste,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Timor-Leste,Oil and Gas,Company payment disclosure,Taxation,Value extraction,20
Timor-Leste,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,60
Timor-Leste,Oil and Gas,Export disclosure,Taxation,Value extraction,33.333333333333336
Timor-Leste,Oil and Gas,Production disclosure,Taxation,Value extraction,50
Timor-Leste,Oil and Gas,Tax authority practice,Taxation,Value extraction,50
Timor-Leste,Oil and Gas,Tax authority rules,Taxation,Value extraction,50
Timor-Leste,Oil and Gas,Taxation rules,Taxation,Value extraction,87.5
Trinidad and Tobago,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,60.9
Trinidad and Tobago,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,82.9
Trinidad and Tobago,Oil and Gas,Open Data Index,Open data,Enabling environment,52.5
Trinidad and Tobago,Oil and Gas,Open data inventory,Open data,Enabling environment,5.8
Trinidad and Tobago,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,82.9
Trinidad and Tobago,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,79.2
Trinidad and Tobago,Oil and Gas,Rule of law,Rule of law,Enabling environment,75.6
Trinidad and Tobago,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,89
Trinidad and Tobago,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Trinidad and Tobago,Oil and Gas,Fiscal rules,National budgeting,Revenue management,50
Trinidad and Tobago,Oil and Gas,National budget disclosure,National budgeting,Revenue management,66.66666666666667
Trinidad and Tobago,Oil and Gas,National debt disclosure,National budgeting,Revenue management,90
Trinidad and Tobago,Oil and Gas,Online data portal,National budgeting,Revenue management,45
Trinidad and Tobago,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,25
Trinidad and Tobago,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,25
Trinidad and Tobago,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,0
Trinidad and Tobago,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,50
Trinidad and Tobago,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,43.333333333333336
Trinidad and Tobago,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,50
Trinidad and Tobago,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,0
Trinidad and Tobago,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Trinidad and Tobago,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Trinidad and Tobago,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,7.7
Trinidad and Tobago,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77
Trinidad and Tobago,Oil and Gas,Cadastre,Licensing,Value extraction,50
Trinidad and Tobago,Oil and Gas,Contract disclosure,Licensing,Value extraction,50
Trinidad and Tobago,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,100
Trinidad and Tobago,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,0
Trinidad and Tobago,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,60
Trinidad and Tobago,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,75
Trinidad and Tobago,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Trinidad and Tobago,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,23.333333333333332
Trinidad and Tobago,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,0
Trinidad and Tobago,Oil and Gas,Reserves disclosure,Licensing,Value extraction,60
Trinidad and Tobago,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Trinidad and Tobago,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,100
Trinidad and Tobago,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,20
Trinidad and Tobago,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,0
Trinidad and Tobago,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,0
Trinidad and Tobago,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,100
Trinidad and Tobago,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,33.333333333333336
Trinidad and Tobago,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,66.66666666666667
Trinidad and Tobago,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Trinidad and Tobago,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,43.333333333333336
Trinidad and Tobago,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Trinidad and Tobago,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,70
Trinidad and Tobago,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,0
Trinidad and Tobago,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,60
Trinidad and Tobago,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,20
Trinidad and Tobago,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Trinidad and Tobago,Oil and Gas,Company payment disclosure,Taxation,Value extraction,50
Trinidad and Tobago,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Trinidad and Tobago,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,75
Trinidad and Tobago,Oil and Gas,Export disclosure,Taxation,Value extraction,76.66666666666667
Trinidad and Tobago,Oil and Gas,Production disclosure,Taxation,Value extraction,0
Trinidad and Tobago,Oil and Gas,Tax authority rules,Taxation,Value extraction,50
Trinidad and Tobago,Oil and Gas,Taxation rules,Taxation,Value extraction,0
Tunisia,Mining,Control of corruption,Control of corruption,Enabling environment,80.4
Tunisia,Mining,Government effectiveness,Government effectiveness,Enabling environment,67
Tunisia,Mining,Open Data Barometer,Open data,Enabling environment,72.2
Tunisia,Mining,Open Data Index,Open data,Enabling environment,47.4
Tunisia,Mining,Open data inventory,Open data,Enabling environment,80
Tunisia,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,34.1
Tunisia,Mining,Regulatory quality,Regulatory quality,Enabling environment,58.5
Tunisia,Mining,Rule of law,Rule of law,Enabling environment,79.2
Tunisia,Mining,Voice and accountability,Voice and accountability,Enabling environment,81.7
Tunisia,Mining,Fiscal rule practice,National budgeting,Revenue management,50
Tunisia,Mining,Fiscal rules,National budgeting,Revenue management,100
Tunisia,Mining,National budget disclosure,National budgeting,Revenue management,66.66666666666667
Tunisia,Mining,National debt disclosure,National budgeting,Revenue management,10
Tunisia,Mining,Online data portal,National budgeting,Revenue management,5
Tunisia,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,60
Tunisia,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,16.666666666666668
Tunisia,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,26.666666666666668
Tunisia,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,83.33333333333333
Tunisia,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,42.5
Tunisia,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,75
Tunisia,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77
Tunisia,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Tunisia,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,17.96666666666667
Tunisia,Mining,Cadastre,Licensing,Value extraction,66.66666666666667
Tunisia,Mining,Contract disclosure,Licensing,Value extraction,0
Tunisia,Mining,Contract disclosure rules,Licensing,Value extraction,0
Tunisia,Mining,Financial interest disclosure practice,Licensing,Value extraction,35
Tunisia,Mining,Financial interest disclosure rules,Licensing,Value extraction,60
Tunisia,Mining,Post-licensing round practice,Licensing,Value extraction,46.666666666666664
Tunisia,Mining,Post-licensing round rules,Licensing,Value extraction,16.666666666666668
Tunisia,Mining,Pre-licensing round practice,Licensing,Value extraction,50
Tunisia,Mining,Pre-licensing round rules,Licensing,Value extraction,50
Tunisia,Mining,Reserves disclosure,Licensing,Value extraction,33.333333333333336
Tunisia,Mining,Compensation to land users and owners rules,Local impact,Value extraction,0
Tunisia,Mining,EIA/SIA disclosure,Local impact,Value extraction,20
Tunisia,Mining,EIA/SIA rules,Local impact,Value extraction,55
Tunisia,Mining,Environmental compliance practice,Local impact,Value extraction,0
Tunisia,Mining,Environmental compliance rules,Local impact,Value extraction,50
Tunisia,Mining,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Tunisia,Mining,Environmental mitigation plan rules,Local impact,Value extraction,50
Tunisia,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,25
Tunisia,Mining,Commodity sale rules,State-owned enterprises,Value extraction,0
Tunisia,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Tunisia,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,20
Tunisia,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,100
Tunisia,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,20
Tunisia,Mining,SOE non-operational activity practice,State-owned enterprises,Value extraction,100
Tunisia,Mining,SOE production disclosure,State-owned enterprises,Value extraction,40
Tunisia,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,0
Tunisia,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Tunisia,Mining,Company payment disclosure,Taxation,Value extraction,10
Tunisia,Mining,Company payment rules,Taxation,Value extraction,0
Tunisia,Mining,EITI affiliation and reporting,Taxation,Value extraction,85
Tunisia,Mining,Export disclosure,Taxation,Value extraction,25
Tunisia,Mining,Production disclosure,Taxation,Value extraction,60
Tunisia,Mining,Tax authority practice,Taxation,Value extraction,100
Tunisia,Mining,Tax authority rules,Taxation,Value extraction,0
Tunisia,Mining,Taxation rules,Taxation,Value extraction,50
Tunisia,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,80.4
Tunisia,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,67
Tunisia,Oil and Gas,Open Data Barometer,Open data,Enabling environment,72.2
Tunisia,Oil and Gas,Open Data Index,Open data,Enabling environment,47.4
Tunisia,Oil and Gas,Open data inventory,Open data,Enabling environment,80
Tunisia,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,34.1
Tunisia,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,58.5
Tunisia,Oil and Gas,Rule of law,Rule of law,Enabling environment,79.2
Tunisia,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,81.7
Tunisia,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Tunisia,Oil and Gas,Fiscal rules,National budgeting,Revenue management,65
Tunisia,Oil and Gas,National budget disclosure,National budgeting,Revenue management,70
Tunisia,Oil and Gas,National debt disclosure,National budgeting,Revenue management,50
Tunisia,Oil and Gas,Online data portal,National budgeting,Revenue management,30
Tunisia,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,0
Tunisia,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,66.66666666666667
Tunisia,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,50
Tunisia,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,37.5
Tunisia,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,75
Tunisia,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Tunisia,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77
Tunisia,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Tunisia,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Tunisia,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,35.93333333333334
Tunisia,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,19.25
Tunisia,Oil and Gas,Cadastre,Licensing,Value extraction,50
Tunisia,Oil and Gas,Contract disclosure,Licensing,Value extraction,50
Tunisia,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,100
Tunisia,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,0
Tunisia,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,50
Tunisia,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Tunisia,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,16.666666666666668
Tunisia,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,50
Tunisia,Oil and Gas,Reserves disclosure,Licensing,Value extraction,100
Tunisia,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,100
Tunisia,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Tunisia,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,35
Tunisia,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,100
Tunisia,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,100
Tunisia,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Tunisia,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,50
Tunisia,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,25
Tunisia,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,16.666666666666668
Tunisia,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,20
Tunisia,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,53.333333333333336
Tunisia,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Tunisia,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,30
Tunisia,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,35
Tunisia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,80
Tunisia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,50
Tunisia,Oil and Gas,Company payment disclosure,Taxation,Value extraction,100
Tunisia,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,100
Tunisia,Oil and Gas,Export disclosure,Taxation,Value extraction,65
Tunisia,Oil and Gas,Production disclosure,Taxation,Value extraction,50
Tunisia,Oil and Gas,Tax authority practice,Taxation,Value extraction,0
Tunisia,Oil and Gas,Tax authority rules,Taxation,Value extraction,0
Tunisia,Oil and Gas,Taxation rules,Taxation,Value extraction,20
Turkmenistan,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,15.8
Turkmenistan,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,30.4
Turkmenistan,Oil and Gas,Open data inventory,Open data,Enabling environment,12.9
Turkmenistan,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,69.5
Turkmenistan,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,3.6
Turkmenistan,Oil and Gas,Rule of law,Rule of law,Enabling environment,10.9
Turkmenistan,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,1.2
Turkmenistan,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Turkmenistan,Oil and Gas,Fiscal rules,National budgeting,Revenue management,90
Turkmenistan,Oil and Gas,National budget disclosure,National budgeting,Revenue management,25
Turkmenistan,Oil and Gas,National debt disclosure,National budgeting,Revenue management,20
Turkmenistan,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Turkmenistan,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,26.666666666666668
