country,sector,indicator,subComponent,component,score
Russia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,100
Russia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,50
Russia,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Russia,Oil and Gas,Company payment disclosure,Taxation,Value realization,66.66666666666667
Russia,Oil and Gas,Company payment rules,Taxation,Value realization,0
Russia,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Russia,Oil and Gas,Export disclosure,Taxation,Value realization,76.66666666666667
Russia,Oil and Gas,Production disclosure,Taxation,Value realization,76.66666666666667
Russia,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Russia,Oil and Gas,Tax authority rules,Taxation,Value realization,33.333333333333336
Russia,Oil and Gas,Taxation rules,Taxation,Value realization,90
Saudi Arabia,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,82.9
Saudi Arabia,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,80.4
Saudi Arabia,Oil and Gas,Open Data Barometer,Open data,Enabling environment,46.2
Saudi Arabia,Oil and Gas,Open Data Index,Open data,Enabling environment,32.2
Saudi Arabia,Oil and Gas,Open data inventory,Open data,Enabling environment,27
Saudi Arabia,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,52.4
Saudi Arabia,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,78
Saudi Arabia,Oil and Gas,Rule of law,Rule of law,Enabling environment,84.1
Saudi Arabia,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,7.3
Saudi Arabia,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Saudi Arabia,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Saudi Arabia,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Saudi Arabia,Oil and Gas,National debt disclosure,National budgeting,Revenue management,50
Saudi Arabia,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Saudi Arabia,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,0
Saudi Arabia,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,0
Saudi Arabia,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,66.66666666666667
Saudi Arabia,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,16.666666666666668
Saudi Arabia,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,25
Saudi Arabia,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Saudi Arabia,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Saudi Arabia,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Saudi Arabia,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Saudi Arabia,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Saudi Arabia,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Saudi Arabia,Oil and Gas,Cadastre,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Saudi Arabia,Oil and Gas,Post-licensing round rules,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,NaN
Saudi Arabia,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,0
Saudi Arabia,Oil and Gas,Reserves disclosure,Licensing,Value realization,86.66666666666667
Saudi Arabia,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,NaN
Saudi Arabia,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Saudi Arabia,Oil and Gas,EIA/SIA rules,Local impact,Value realization,25
Saudi Arabia,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Saudi Arabia,Oil and Gas,Environmental compliance rules,Local impact,Value realization,0
Saudi Arabia,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Saudi Arabia,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,0
Saudi Arabia,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,12.5
Saudi Arabia,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Saudi Arabia,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,10
Saudi Arabia,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,20
Saudi Arabia,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Saudi Arabia,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,60
Saudi Arabia,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Saudi Arabia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,100
Saudi Arabia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,0
Saudi Arabia,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,0
Saudi Arabia,Oil and Gas,Company payment disclosure,Taxation,Value realization,56.666666666666664
Saudi Arabia,Oil and Gas,Company payment rules,Taxation,Value realization,0
Saudi Arabia,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Saudi Arabia,Oil and Gas,Export disclosure,Taxation,Value realization,76.66666666666667
Saudi Arabia,Oil and Gas,Production disclosure,Taxation,Value realization,76.66666666666667
Saudi Arabia,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Saudi Arabia,Oil and Gas,Tax authority rules,Taxation,Value realization,66.66666666666667
Saudi Arabia,Oil and Gas,Taxation rules,Taxation,Value realization,50
Sierra Leone,Mining,Control of corruption,Control of corruption,Enabling environment,39
Sierra Leone,Mining,Government effectiveness,Government effectiveness,Enabling environment,15.8
Sierra Leone,Mining,Open Data Barometer,Open data,Enabling environment,12.9
Sierra Leone,Mining,Open Data Index,Open data,Enabling environment,1.6
Sierra Leone,Mining,Open data inventory,Open data,Enabling environment,44.7
Sierra Leone,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,73.1
Sierra Leone,Mining,Regulatory quality,Regulatory quality,Enabling environment,35.3
Sierra Leone,Mining,Rule of law,Rule of law,Enabling environment,34.1
Sierra Leone,Mining,Voice and accountability,Voice and accountability,Enabling environment,59.7
Sierra Leone,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Sierra Leone,Mining,Fiscal rules,National budgeting,Revenue management,0
Sierra Leone,Mining,National budget disclosure,National budgeting,Revenue management,75
Sierra Leone,Mining,National debt disclosure,National budgeting,Revenue management,100
Sierra Leone,Mining,Online data portal,National budgeting,Revenue management,0
Sierra Leone,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Sierra Leone,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Sierra Leone,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Sierra Leone,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Sierra Leone,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Sierra Leone,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Sierra Leone,Mining,Cadastre,Licensing,Value realization,50
Sierra Leone,Mining,Contract disclosure,Licensing,Value realization,100
Sierra Leone,Mining,Contract disclosure rules,Licensing,Value realization,0
Sierra Leone,Mining,Financial interest disclosure practice,Licensing,Value realization,0
Sierra Leone,Mining,Financial interest disclosure rules,Licensing,Value realization,35
Sierra Leone,Mining,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Sierra Leone,Mining,Post-licensing round rules,Licensing,Value realization,50
Sierra Leone,Mining,Pre-licensing round practice,Licensing,Value realization,NaN
Sierra Leone,Mining,Pre-licensing round rules,Licensing,Value realization,33.333333333333336
Sierra Leone,Mining,Reserves disclosure,Licensing,Value realization,65
Sierra Leone,Mining,Compensation to land users and owners rules,Local impact,Value realization,100
Sierra Leone,Mining,EIA/SIA disclosure,Local impact,Value realization,0
Sierra Leone,Mining,EIA/SIA rules,Local impact,Value realization,50
Sierra Leone,Mining,Environmental compliance practice,Local impact,Value realization,NaN
Sierra Leone,Mining,Environmental compliance rules,Local impact,Value realization,100
Sierra Leone,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,0
Sierra Leone,Mining,Environmental mitigation plan rules,Local impact,Value realization,100
Sierra Leone,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,Commodity sale rules,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE production disclosure,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,NaN
Sierra Leone,Mining,Company payment disclosure,Taxation,Value realization,83.33333333333333
Sierra Leone,Mining,Company payment rules,Taxation,Value realization,100
Sierra Leone,Mining,EITI affiliation and reporting,Taxation,Value realization,70
Sierra Leone,Mining,Export disclosure,Taxation,Value realization,60
Sierra Leone,Mining,Production disclosure,Taxation,Value realization,60
Sierra Leone,Mining,Tax authority practice,Taxation,Value realization,100
Sierra Leone,Mining,Tax authority rules,Taxation,Value realization,100
Sierra Leone,Mining,Taxation rules,Taxation,Value realization,100
South Africa,Mining,Control of corruption,Control of corruption,Enabling environment,81.7
South Africa,Mining,Government effectiveness,Government effectiveness,Enabling environment,84.1
South Africa,Mining,Open Data Barometer,Open data,Enabling environment,59.2
South Africa,Mining,Open Data Index,Open data,Enabling environment,71.1
South Africa,Mining,Open data inventory,Open data,Enabling environment,85.8
South Africa,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,67
South Africa,Mining,Regulatory quality,Regulatory quality,Enabling environment,80.4
South Africa,Mining,Rule of law,Rule of law,Enabling environment,81.7
South Africa,Mining,Voice and accountability,Voice and accountability,Enabling environment,91.4
South Africa,Mining,Fiscal rule practice,National budgeting,Revenue management,0
South Africa,Mining,Fiscal rules,National budgeting,Revenue management,0
South Africa,Mining,National budget disclosure,National budgeting,Revenue management,100
South Africa,Mining,National debt disclosure,National budgeting,Revenue management,100
South Africa,Mining,Online data portal,National budgeting,Revenue management,0
South Africa,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
South Africa,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
South Africa,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
South Africa,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
South Africa,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
South Africa,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
South Africa,Mining,Cadastre,Licensing,Value realization,0
South Africa,Mining,Contract disclosure,Licensing,Value realization,0
South Africa,Mining,Contract disclosure rules,Licensing,Value realization,0
South Africa,Mining,Financial interest disclosure practice,Licensing,Value realization,0
South Africa,Mining,Financial interest disclosure rules,Licensing,Value realization,10
South Africa,Mining,Post-licensing round practice,Licensing,Value realization,0
South Africa,Mining,Post-licensing round rules,Licensing,Value realization,50
South Africa,Mining,Pre-licensing round practice,Licensing,Value realization,100
South Africa,Mining,Pre-licensing round rules,Licensing,Value realization,50
South Africa,Mining,Reserves disclosure,Licensing,Value realization,70
South Africa,Mining,Compensation to land users and owners rules,Local impact,Value realization,50
South Africa,Mining,EIA/SIA disclosure,Local impact,Value realization,20
South Africa,Mining,EIA/SIA rules,Local impact,Value realization,50
South Africa,Mining,Environmental compliance practice,Local impact,Value realization,0
South Africa,Mining,Environmental compliance rules,Local impact,Value realization,100
South Africa,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,0
South Africa,Mining,Environmental mitigation plan rules,Local impact,Value realization,100
South Africa,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,37.5
South Africa,Mining,Commodity sale rules,State-owned enterprises,Value realization,75
South Africa,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,100
South Africa,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,100
South Africa,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
South Africa,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,66.66666666666667
South Africa,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,35
South Africa,Mining,SOE production disclosure,State-owned enterprises,Value realization,50
South Africa,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,50
South Africa,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,NaN
South Africa,Mining,Company payment disclosure,Taxation,Value realization,66.66666666666667
South Africa,Mining,Company payment rules,Taxation,Value realization,0
South Africa,Mining,EITI affiliation and reporting,Taxation,Value realization,30
South Africa,Mining,Export disclosure,Taxation,Value realization,60
South Africa,Mining,Production disclosure,Taxation,Value realization,66.66666666666667
South Africa,Mining,Tax authority practice,Taxation,Value realization,100
South Africa,Mining,Tax authority rules,Taxation,Value realization,66.66666666666667
South Africa,Mining,Taxation rules,Taxation,Value realization,100
South Sudan,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,2.4
South Sudan,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,1.2
South Sudan,Oil and Gas,Open data inventory,Open data,Enabling environment,9.4
South Sudan,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,3.6
South Sudan,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,6
South Sudan,Oil and Gas,Rule of law,Rule of law,Enabling environment,2.4
South Sudan,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,13.4
South Sudan,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
South Sudan,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
South Sudan,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
South Sudan,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
South Sudan,Oil and Gas,Online data portal,National budgeting,Revenue management,0
South Sudan,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
South Sudan,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77.7
South Sudan,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
South Sudan,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77.7
South Sudan,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,38.85
South Sudan,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
South Sudan,Oil and Gas,Cadastre,Licensing,Value realization,0
South Sudan,Oil and Gas,Contract disclosure,Licensing,Value realization,0
South Sudan,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
South Sudan,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
South Sudan,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
South Sudan,Oil and Gas,Post-licensing round practice,Licensing,Value realization,13.333333333333334
South Sudan,Oil and Gas,Post-licensing round rules,Licensing,Value realization,50
South Sudan,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,0
South Sudan,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,50
South Sudan,Oil and Gas,Reserves disclosure,Licensing,Value realization,70
South Sudan,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,100
South Sudan,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
South Sudan,Oil and Gas,EIA/SIA rules,Local impact,Value realization,100
South Sudan,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
South Sudan,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
South Sudan,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
South Sudan,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
South Sudan,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,NaN
South Sudan,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,50
South Sudan,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,10
South Sudan,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,0
South Sudan,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
South Sudan,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,0
South Sudan,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,NaN
South Sudan,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,0
South Sudan,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,0
South Sudan,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
South Sudan,Oil and Gas,Company payment disclosure,Taxation,Value realization,56.666666666666664
South Sudan,Oil and Gas,Company payment rules,Taxation,Value realization,100
South Sudan,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
South Sudan,Oil and Gas,Export disclosure,Taxation,Value realization,40
South Sudan,Oil and Gas,Production disclosure,Taxation,Value realization,40
South Sudan,Oil and Gas,Tax authority practice,Taxation,Value realization,0
South Sudan,Oil and Gas,Tax authority rules,Taxation,Value realization,100
South Sudan,Oil and Gas,Taxation rules,Taxation,Value realization,40
Sudan,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,4.8
Sudan,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,7.3
Sudan,Oil and Gas,Open Data Index,Open data,Enabling environment,22
Sudan,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,8.5
Sudan,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,9.7
Sudan,Oil and Gas,Rule of law,Rule of law,Enabling environment,15.8
Sudan,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,6
Sudan,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Sudan,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Sudan,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Sudan,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Sudan,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Sudan,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,0
Sudan,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,33.333333333333336
Sudan,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,0
Sudan,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,0
Sudan,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Sudan,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Sudan,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,0
Sudan,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Sudan,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77.7
Sudan,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,0
Sudan,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
Sudan,Oil and Gas,Cadastre,Licensing,Value realization,0
Sudan,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Sudan,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Sudan,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Sudan,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,10
Sudan,Oil and Gas,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Sudan,Oil and Gas,Post-licensing round rules,Licensing,Value realization,0
Sudan,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,33.333333333333336
Sudan,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,37.5
Sudan,Oil and Gas,Reserves disclosure,Licensing,Value realization,0
Sudan,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,100
Sudan,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,20
Sudan,Oil and Gas,EIA/SIA rules,Local impact,Value realization,25
Sudan,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Sudan,Oil and Gas,Environmental compliance rules,Local impact,Value realization,0
Sudan,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Sudan,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,50
Sudan,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,12.5
Sudan,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,20
Sudan,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,33.333333333333336
Sudan,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,60
Sudan,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,0
Sudan,Oil and Gas,Company payment disclosure,Taxation,Value realization,56.666666666666664
Sudan,Oil and Gas,Company payment rules,Taxation,Value realization,0
Sudan,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Sudan,Oil and Gas,Export disclosure,Taxation,Value realization,0
Sudan,Oil and Gas,Production disclosure,Taxation,Value realization,96.66666666666667
Sudan,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Sudan,Oil and Gas,Tax authority rules,Taxation,Value realization,100
Sudan,Oil and Gas,Taxation rules,Taxation,Value realization,20
Tanzania,Mining,Control of corruption,Control of corruption,Enabling environment,43.9
Tanzania,Mining,Government effectiveness,Government effectiveness,Enabling environment,47.5
Tanzania,Mining,Open Data Barometer,Open data,Enabling environment,35.1
Tanzania,Mining,Open data inventory,Open data,Enabling environment,35.2
Tanzania,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,56
Tanzania,Mining,Regulatory quality,Regulatory quality,Enabling environment,60.9
Tanzania,Mining,Rule of law,Rule of law,Enabling environment,62.1
Tanzania,Mining,Voice and accountability,Voice and accountability,Enabling environment,67
Tanzania,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Tanzania,Mining,Fiscal rules,National budgeting,Revenue management,50
Tanzania,Mining,National budget disclosure,National budgeting,Revenue management,50
Tanzania,Mining,National debt disclosure,National budgeting,Revenue management,100
Tanzania,Mining,Online data portal,National budgeting,Revenue management,0
Tanzania,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Mining,Cadastre,Licensing,Value realization,100
Tanzania,Mining,Contract disclosure,Licensing,Value realization,0
Tanzania,Mining,Contract disclosure rules,Licensing,Value realization,100
Tanzania,Mining,Financial interest disclosure practice,Licensing,Value realization,0
Tanzania,Mining,Financial interest disclosure rules,Licensing,Value realization,35
Tanzania,Mining,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Tanzania,Mining,Post-licensing round rules,Licensing,Value realization,25
Tanzania,Mining,Pre-licensing round practice,Licensing,Value realization,50
Tanzania,Mining,Pre-licensing round rules,Licensing,Value realization,50
Tanzania,Mining,Reserves disclosure,Licensing,Value realization,76.66666666666667
Tanzania,Mining,Compensation to land users and owners rules,Local impact,Value realization,100
Tanzania,Mining,EIA/SIA disclosure,Local impact,Value realization,0
Tanzania,Mining,EIA/SIA rules,Local impact,Value realization,25
Tanzania,Mining,Environmental compliance practice,Local impact,Value realization,0
Tanzania,Mining,Environmental compliance rules,Local impact,Value realization,100
Tanzania,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,0
Tanzania,Mining,Environmental mitigation plan rules,Local impact,Value realization,100
Tanzania,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,0
Tanzania,Mining,Commodity sale rules,State-owned enterprises,Value realization,0
Tanzania,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,10
Tanzania,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,NaN
Tanzania,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,100
Tanzania,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,70
Tanzania,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Tanzania,Mining,SOE production disclosure,State-owned enterprises,Value realization,0
Tanzania,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,80
Tanzania,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,NaN
Tanzania,Mining,Company payment disclosure,Taxation,Value realization,73.33333333333333
Tanzania,Mining,Company payment rules,Taxation,Value realization,100
Tanzania,Mining,EITI affiliation and reporting,Taxation,Value realization,70
Tanzania,Mining,Export disclosure,Taxation,Value realization,93.33333333333333
